,birthdate,college,draft_pos,draft_year,height,player_id,position,weight,country_fixed,name
251,1974-03-06,Stanford,,,5.666666666666667,payeka01w,Guard,150.0,,Kate Paye
252,1978-04-17,UCLA,10.0,2000.0,6.166666666666667,martima01w,Center-Forward,174.0,,Maylana Martin
253,1977-02-15,USC,21.0,2000.0,6.416666666666667,williad01w,Center-Forward,170.0,,Adrian Williams-Strong
254,1974-07-16,,,,,clearmi01w,Guard,,au,Michelle Cleary
255,1974-06-27,,,,6.5,sarenra01w,Center,222.0,,Rankica Sarenac
256,1978-08-29,Michigan,23.0,2000.0,5.833333333333333,thomast01w,Forward,154.0,,Stacey Thomas
257,1972-09-27,North Carolina,,,6.416666666666667,crawlsy01w,Forward,187.0,,Sylvia Crawley
258,1973-10-29,Tennessee,,,5.833333333333333,marcimi01w,Guard,154.0,,Michelle Marciniak
259,1978-10-16,Kansas,7.0,2000.0,6.166666666666667,pridely01w,Guard-Forward,180.0,,Lynn Pride
260,1977-11-28,Virginia,,,6.25,walkede01w,Forward,191.0,us,DeMya Walker
261,1972-12-19,,9.0,2000.0,6.333333333333333,vodicka01w,Forward-Center,190.0,cz,Kamila Vodichkova
262,1977-09-29,Louisiana State,57.0,2000.0,5.833333333333333,hibbeka01w,Guard-Forward,172.0,au,Katrina Hibbert
263,1973-11-17,Iowa,,,6.333333333333333,edwarsi01w,Center,164.0,,Simone Edwards
264,1970-07-01,Wisconsin,,,5.583333333333333,threaro01w,Guard,150.0,,Robin Threatt-Elliott
265,1974-09-01,Kansas,25.0,2000.0,,sampsch01w,Guard,,,Charisse Sampson
266,1979-01-05,Penn State,32.0,2000.0,6.25,garnean01w,Forward-Center,160.0,,Andrea Garner
267,1977-11-05,Washington,,,6.083333333333333,reddja01w,Forward,164.0,,Jamie Redd
268,1978-04-22,UC Santa Barbara,30.0,2000.0,5.416666666666667,clinest01w,Guard,125.0,,Stacy Clinesmith
269,1967-12-11,Stanford,14.0,2000.0,6.0,stedika01w,Forward,173.0,us,Katy Steding
270,1975-01-31,,4.0,2000.0,6.416666666666667,dossaci01w,Center,187.0,br,Cintia dos Santos
271,1975-02-03,Purdue,20.0,2000.0,5.916666666666667,rolanja01w,Forward,168.0,,Jannon Roland
272,1971-05-11,,,,,gaydeco01w,Guard,,,Cornelia Gayden
273,1970-08-17,,52.0,2000.0,5.75,hamzoro01w,Guard,148.0,cz,Romana Hamzova
274,1976-02-29,Alabama,2.0,2000.0,6.25,millsta01w,Center,232.0,,Tausha Mills
275,1974-05-08,Wisconsin,,,5.583333333333333,anderke01w,Guard,125.0,,Keisha Anderson
276,1975-06-05,Notre Dame,,,6.0,cunnibe01w,Guard,150.0,,Beth Cunningham
277,1977-12-30,Florida,18.0,2000.0,,washito01w,Forward,,,Tonya Massaline
278,1972-05-14,,26.0,2000.0,6.166666666666667,streiju01w,Forward,165.0,,Jurgita Streimikyte
279,1974-09-07,Seton Hall,,,6.333333333333333,quinnte01w,Forward,165.0,,Texlin Quinney
280,1966-09-29,,,,,harrido01w,Forward,,,Donna Harrington
281,1978-08-24,Rutgers,42.0,2000.0,,gilmous01w,Guard,,us,Usha Gilmore
282,1978-05-16,Kentucky,53.0,2000.0,6.166666666666667,owenssh01w,Forward,175.0,,Shantia Owens
283,1978-09-13,UNC Charlotte,19.0,2000.0,,jonesja01w,Guard,,,Jameka Jones
284,1977-10-10,Stanford,40.0,2000.0,5.5,floremi01w,Guard,125.0,,Milena Flores
285,1977-07-25,NC State,11.0,2000.0,6.5,erbsu01w,Center,240.0,,Summer Erb
286,1978-03-20,Florida,27.0,2000.0,5.916666666666667,traviti01w,Forward,145.0,us,Tiffany Travis
287,1971-07-06,Northern Illinois,,,5.666666666666667,hillec01w,Guard,140.0,,E.C. Hill
288,1972-05-21,Kansas State,56.0,2000.0,5.916666666666667,stiresh01w,Forward,208.0,,Shanele Stires
289,1976-09-23,Iowa State,35.0,2000.0,5.666666666666667,fresest01w,Guard,126.0,,Stacy Frese
290,1978-11-01,Michigan State,51.0,2000.0,6.333333333333333,rasmukr01w,Forward,172.0,us,Kristen Rasmussen
291,1973-05-01,Washington,46.0,2000.0,,banchrh01w,Center,,,Rhonda Banchero
292,1978-07-01,Texas,3.0,2000.0,5.75,browned01w,Guard-Forward,163.0,us,Edwina Brown
293,1978-04-22,Louisiana Tech,8.0,2000.0,5.5,jacksta02w,Guard,120.0,,Tamicha Jackson
294,1977-12-18,,,,6.5,zakalok01w,Center,174.0,,Oksana Zakaluzhnaya
295,1970-06-02,,16.0,2000.0,6.25,shakiel01w,Center,190.0,tm,Elena Shakirova
296,1975-08-24,Iowa State,29.0,2000.0,5.833333333333333,francde01w,Forward,193.0,,Desiree Francis
297,1978-09-12,Maine,,,6.25,cassija01w,Center,187.0,,Jamie Cassidy
298,1965-11-09,,,,,willibe01w,Guard,,,Beverly Williams
299,1969-03-31,Purdue,,,5.833333333333333,holmejo01w,Forward,170.0,,Joy Holmes-Harris
300,1976-04-14,Nebraska,,,5.833333333333333,deforan01w,Guard,160.0,us,Anna DeForge
301,1978-03-08,Kentucky,,,5.833333333333333,mccaiti01w,Guard,160.0,,Tiffany McCain
302,1974-12-05,Purdue,,,6.333333333333333,lovelst01w,Center,170.0,,Stacey Lovelace
303,1975-01-18,Western Kentucky,,,6.25,mcculda01w,Center-Forward,175.0,,Danielle McCulley
304,1977-06-16,Iowa,38.0,1999.0,6.25,herriam01w,Center,193.0,,Amy Herrig
305,1989-03-28,Arkansas-Little Rock,25.0,2011.0,6.083333333333333,reedch01w,Forward,155.0,us,Chastity Reed
306,1976-04-23,Kansas State,13.0,2000.0,6.666666666666667,firsool01w,Center,215.0,,Olga Firsova
307,1973-08-23,Cincinnati,28.0,2000.0,,slaisma01w,Guard,,,Madinah Slaise
308,1976-09-10,Tulane,,,6.25,farriba01w,Forward-Center,200.0,,Barbara Farris
309,1977-07-24,Ohio State,,,6.083333333333333,jonesla01w,Guard-Forward,180.0,,Larecha Jones
310,1978-03-01,Nebraska,15.0,2000.0,5.75,kubikni01w,Guard,145.0,,Nicole Kubik
311,1974-02-06,Mississippi State,,,6.0,smithla01w,Guard,150.0,,LaCharlotte Smith
312,1977-11-23,Miami (Fla.),,,6.166666666666667,hopeky01w,Center,165.0,us,Kym Hope
313,1978-06-15,Virginia,58.0,2000.0,,robinre01w,Guard,,,Renee Robinson
314,1978-11-18,,,,,williwe01w,Guard,,us,Wendi Willits
315,1979-06-09,Missouri,15.0,2001.0,6.083333333333333,lassiam01w,Forward,160.0,,Amanda Lassiter
316,1973-02-28,,,,,hendene01w,Guard,,,Nekeshia Henderson
317,1970-11-11,Cal Berkeley,,,6.0,stafftr01w,Forward,160.0,,Trisha Stafford-Odom
318,1978-10-13,Louisiana State,8.0,2001.0,5.75,ferdima01w,Guard,162.0,,Marie Ferdinand-Harris
319,1977-11-27,Denver,24.0,2001.0,6.25,pavlimi01w,Forward,175.0,,Michaela Pavlickova
320,1979-03-04,Iowa,56.0,2001.0,,consuca01w,Guard,,,Cara Consuegra
321,1981-07-24,,13.0,2001.0,5.833333333333333,vealkr01w,Guard,150.0,au,Kristen Veal
322,1979-08-21,Texas A&M,27.0,2001.0,5.916666666666667,saundja01w,Forward,145.0,,Jaynetta Saunders
323,1978-09-06,Georgia,9.0,2001.0,5.75,milleco01w,Guard,140.0,us,Coco Miller
324,1972-11-23,,,,5.666666666666667,luzhe01w,Guard,144.0,br,Helen Luz
325,1981-05-24,,11.0,2001.0,6.083333333333333,taylope01w,Forward,165.0,au,Penny Taylor
326,1978-12-08,Oregon,43.0,2001.0,,wolvean01w,Forward-Center,,,Angelina Wolvert
327,1979-05-08,NC State,31.0,2001.0,5.833333333333333,lewisty01w,Guard,152.0,,Tynesha Lewis
328,1977-09-24,Notre Dame,19.0,2001.0,5.583333333333333,iveyni01w,Guard,149.0,,Niele Ivey
329,1975-11-27,Providence,,,6.083333333333333,malcona01w,Forward,170.0,,Nadine Malcolm
330,1977-10-14,Connecticut,14.0,2001.0,6.416666666666667,schumke01w,Center,183.0,us,Kelly Schumacher
331,1979-08-28,Notre Dame,5.0,2001.0,6.416666666666667,rileyru01w,Center,198.0,us,Ruth Riley
332,1979-06-05,The Master's College,23.0,2001.0,6.25,perpeer01w,Forward,181.0,us,Erin Perperoglou
333,1979-05-19,Tulane,28.0,2001.0,6.416666666666667,burseja01w,Center,199.0,us,Janell Burse
334,1979-01-31,Duke,21.0,2001.0,,schwege01w,Guard-Forward,,,Georgia Schweitzer
335,1978-12-21,Southwest Missouri State,4.0,2001.0,5.666666666666667,stileja01w,Guard,144.0,,Jackie Stiles
336,1979-02-07,Tennessee,17.0,2001.0,5.75,randase01w,Guard,164.0,,Semeka Randall
337,1981-05-11,,1.0,2001.0,6.5,jacksla01w,Forward-Center,187.0,au,Lauren Jackson
338,1979-05-07,Purdue,10.0,2001.0,6.0,douglka01w,Guard-Forward,165.0,us,Katie Douglas
339,1979-03-16,Kansas,42.0,2001.0,6.0,johnsja01w,Forward,201.0,,Jaclyn Johnson
340,1974-10-17,,,,,alhalta01w,Forward-Guard,,us,Tawona Alhaleem
341,1980-03-30,Florida State,26.0,2001.0,6.083333333333333,wyckobr01w,Forward,183.0,us,Brooke Wyckoff
342,1979-05-17,Xavier (OH),32.0,2001.0,,levanni01w,Guard,,,Nicole Levandusky
343,1978-09-06,Georgia,2.0,2001.0,5.833333333333333,milleke01w,Guard,140.0,,Kelly Miller
344,1979-08-25,Georgia,6.0,2001.0,5.75,nolande01w,Guard-Forward,147.0,us,Deanna Nolan
345,1976-01-20,,22.0,2001.0,5.666666666666667,kingija01w,Guard,150.0,,Jae Kingi-Cross
346,1979-11-10,,54.0,2001.0,6.25,santoke01w,Forward,188.0,br,Kelly Santos
347,1977-09-19,,,,6.333333333333333,tuvicsl01w,Center,194.0,rs,Slobodanka Tuvic
348,1969-01-14,,,,,fordst01w,Forward,,,Stacey Ford
349,1978-10-28,Penn State,46.0,2001.0,,walsema01w,Forward,,,Maren Walseth
350,1979-10-03,North Carolina,12.0,2001.0,,barksla01w,Guard,,,LaQuanda Barksdale
351,1978-01-27,Rutgers,18.0,2001.0,6.333333333333333,suttota01w,Center,199.0,ca,Tammy Sutton-Brown
352,1978-02-10,Arizona,50.0,2001.0,,bristre01w,Guard,,,Reshea Bristol
353,1975-05-14,,,,,luckepa01w,Forward,,,Pat Luckey
354,1978-01-10,,,,6.25,radunha01w,Center,187.0,,Hajdana Radunovic
355,1969-07-28,Auburn,42.0,1999.0,5.75,youngca01w,Guard,175.0,us,Carolyn Young
356,1976-10-31,,,,,saureau01w,Guard,,fr,Audrey Sauret
357,1980-07-09,Connecticut,7.0,2001.0,6.166666666666667,abrossv01w,Forward,169.0,ru,Svetlana Abrosimova
358,1978-04-06,Chipola/Florida State,37.0,2001.0,,torrele01w,Center,,co,Levys Torres
359,1980-05-30,,29.0,2001.0,6.0,korstil01w,Guard,160.0,ru,Ilona Korstine
360,1978-02-25,Oregon,20.0,2001.0,,moweje01w,Center,,us,Jenny Mowe
361,1978-01-30,,,,6.083333333333333,amachma01w,Forward,175.0,ng,Mactabene Amachree
362,1979-01-29,Florida,25.0,2001.0,,stockta01w,Forward-Center,,us,Tamara Stocks
363,1980-05-25,,,,5.833333333333333,lazicka01w,Guard,147.0,,Katarina Lazic
364,1978-12-06,,,,5.5,moisead01w,Guard,140.0,br,Adriana Moises
365,1979-02-05,Purdue,16.0,2001.0,,coopeca01w,Center,,,Camille Cooper
366,1975-02-02,,,,,wynneda01w,Forward,,,Dana Wynne
367,1979-03-22,North Carolina,5.0,2002.0,6.0,teaslni01w,Guard,169.0,us,Nikki Teasley
368,1982-03-09,,,,6.416666666666667,desouer01w,Forward-Center,190.0,br,Erika de Souza
369,1976-10-15,,,,,aguilel01w,Guard,,es,Elisa Aguilar
370,1980-05-25,Oklahoma,14.0,2002.0,,caufila01w,Guard,,us,LaNeishea Caufield
371,1981-02-11,Baylor,11.0,2002.0,,crockda01w,Forward,,,Danielle Crockrom
372,1979-12-23,Howard,27.0,2002.0,6.25,gardnan01w,Forward-Center,190.0,,Andrea Gardner
373,1980-04-12,Connecticut,6.0,2002.0,6.166666666666667,willita02w,Forward,195.0,us,Tamika Williams
374,1979-12-07,South Carolina,9.0,2002.0,5.833333333333333,gortmsh01w,Guard,158.0,,Shaunzinski Gortman
375,1980-03-20,Tennessee,10.0,2002.0,6.416666666666667,snowmi01w,Center,145.0,us,Michelle Snow
376,1980-04-11,Wisconsin,15.0,2002.0,5.833333333333333,mooreta01w,Guard,176.0,,Tamara Moore
377,1982-03-13,,,,6.0,castriz01w,Forward-Guard,140.0,br,Iziane Castro Marques
378,1974-09-08,,,,,bonfisu01w,Guard,,it,Susanna Bonfiglio
379,1980-11-16,UC Santa Barbara,40.0,2002.0,6.166666666666667,chriska01w,Forward,171.0,us,Kayte Christensen
380,1979-06-23,UNLV,,,6.166666666666667,frohlli01w,Forward-Center,185.0,de,Linda Frohlich
381,1982-08-26,,,,6.333333333333333,ngoyibe01w,Center,195.0,cd,Bernadette Ngoyisa
382,1977-12-29,Washington,,,6.0,hallam01w,Forward,186.0,ca,Amber Hall
383,1979-09-22,Connecticut,2.0,2002.0,6.083333333333333,cashsw01w,Forward,171.0,us,Swin Cash
384,1976-09-03,,,,,garcibe01w,Guard,,es,Begona Garcia
385,1979-09-10,Louisiana Tech,20.0,2002.0,6.25,walkeay01w,Forward,143.0,us,Ayana Walker
386,1979-11-04,Indiana,21.0,2002.0,,chapmji01w,Center,,,Jill Chapman-Daily
387,1979-07-14,DePaul,18.0,2002.0,5.916666666666667,willile02w,Guard-Forward,155.0,,Lenae Williams
388,1980-10-16,Connecticut,1.0,2002.0,5.75,birdsu01w,Guard,150.0,us,Sue Bird
389,1980-02-03,Oregon State,28.0,2002.0,5.75,raglafe01w,Guard,135.0,,Felicia Ragland
390,1979-07-10,Louisiana Tech,35.0,2002.0,,lewista01w,Forward-Center,,,Takeisha Lewis
391,1979-09-21,Florida,24.0,2002.0,5.25,mccaibr01w,Guard,135.0,us,Brandi McCain
392,1979-12-15,Alabama-Birmingham,8.0,2002.0,6.166666666666667,jacksde01w,Forward,155.0,us,Deanna Jackson
393,1979-07-21,Tennessee,3.0,2001.0,6.083333333333333,catchta01w,Forward,167.0,us,Tamika Catchings
394,1979-01-21,Vanderbilt,17.0,2002.0,,klimezu01w,Forward,,cz,Zuzi Klimesova
395,1979-09-05,Oklahoma,3.0,2002.0,6.0,dalesst01w,Forward,155.0,ca,Stacey Dales
396,1980-08-01,Connecticut,4.0,2002.0,6.166666666666667,jonesas01w,Forward,187.0,us,Asjha Jones
397,1980-06-02,Stanford,29.0,2002.0,6.083333333333333,yamasli01w,Guard-Forward,185.0,us,Lindsey Yamasaki
398,1978-03-31,Old Dominion,19.0,2002.0,6.166666666666667,berthlu01w,Forward-Center,188.0,,Lucienne Berthieu
399,1978-04-25,Old Dominion,12.0,2002.0,6.166666666666667,maigaha01w,Forward,167.0,ml,Hamchetou Maiga-Ba
400,1979-11-06,,,,,mooreja01w,Center,,,Jackie Moore
401,1978-05-23,Stanford,53.0,2001.0,,moosca01w,Forward-Center,,us,Carolyn Moos
402,1979-01-13,Georgia,,,5.833333333333333,brownki01w,Guard,134.0,us,Kiesha Brown
403,1980-01-27,Rutgers,23.0,2002.0,,cunnida01w,Forward,,,Davalyn Cunningham
404,1980-07-21,Baylor,7.0,2002.0,5.583333333333333,lambesh01w,Guard,125.0,us,Sheila Lambert
405,1974-10-12,,8.0,2003.0,6.083333333333333,sunmiju01w,Center,168.0,kr,Jung Sun-Min
406,1981-02-14,Tennessee,5.0,2003.0,5.75,lawsoka01w,Guard,150.0,us,Kara Lawson
407,1981-08-31,Texas Tech,4.0,2003.0,6.166666666666667,pierspl01w,Forward,195.0,us,Plenette Pierson
408,1980-06-16,,,,6.333333333333333,yilmane01w,Center,190.0,bg,Nevriye Yilmaz
409,1976-05-10,Kansas,,,6.333333333333333,sanfona01w,Center-Forward,190.0,us,Nakia Sanford
410,1980-07-18,Louisiana State,7.0,2003.0,6.166666666666667,smithai01w,Forward,173.0,us,Aiysha Smith
411,1980-04-14,Oregon,30.0,2003.0,5.5,willish01w,Guard,135.0,,Shaquala Williams
412,1981-04-13,Ohio State,13.0,2003.0,,colemco01w,Forward,,,Courtney Coleman
413,1981-01-22,Vanderbilt,2.0,2003.0,6.5,anderch01w,Center,190.0,us,Chantelle Anderson
414,1964-07-09,Georgia,14.0,2003.0,,edwarte01w,Guard-Forward,,us,Teresa Edwards
415,1980-10-23,Tennessee,6.0,2003.0,6.25,jacksgw01w,Forward,182.0,,Gwen Jackson
416,1981-07-06,Mississippi State,1.0,2003.0,6.166666666666667,thomala01w,Forward,165.0,us,LaToya Thomas
417,1981-03-19,,,,,johnsch01w,Center,,,Chandra Johnson
418,1980-10-21,North Carolina,11.0,2003.0,5.75,brownco01w,Guard,150.0,,Coretta Brown
419,1980-10-05,Tulane,,,6.25,mckivte01w,Center,220.0,us,Teana Miller
420,1981-04-18,Cincinnati,26.0,2003.0,5.75,sharpkb01w,Guard,149.0,,K.B. Sharp
421,1981-05-19,Brigham Young,17.0,2003.0,5.75,thorner01w,Guard,145.0,us,Erin Thorn
422,1981-06-06,Louisiana Tech,3.0,2003.0,6.25,fordch01w,Forward,195.0,us,Cheryl Ford
423,1980-12-17,South Carolina,16.0,2003.0,6.333333333333333,ujhelpe01w,Center,200.0,,Petra Ujhelyi
424,1980-06-06,,21.0,2003.0,5.75,zirkozu01w,Guard,145.0,sk,Zuzana Zirkova
425,1981-05-06,Texas,,,5.75,dillata01w,Guard,154.0,,Tai Dillard
426,1977-02-21,,,,,umohit01w,Guard,,us,Itoro Umoh-Coleman
427,1979-02-28,Syracuse,,,6.25,azizle01w,Forward,177.0,,Leigh Aziz
428,1979-09-10,South Carolina,9.0,2003.0,6.0,pennjo01w,Forward,160.0,us,Jocelyn Penn
429,1979-07-09,Oregon,41.0,2002.0,5.333333333333333,curryed01w,Guard,138.0,,Edniesha Curry
430,1981-09-02,Georgia Tech,24.0,2003.0,,malloso01w,Center,,,Sonja Mallory
431,1981-05-24,,,,,adamsjo01w,Center,,us,Jordan Adams
432,1979-10-20,Florida International,30.0,2002.0,6.083333333333333,slavtge01w,Guard,163.0,,Gergana Slavtcheva
433,1980-08-27,Stanford,,,6.166666666666667,donapbe01w,Forward-Center,195.0,,Bethany Donaphin
434,1982-10-21,,,,6.166666666666667,bibrzag01w,Guard-Forward,168.0,,Agnieszka Bibrzycka
435,1982-02-04,Auburn,,,6.25,stevema01w,Forward-Center,166.0,,Mandisa Stevenson
436,1981-12-11,Georgetown,10.0,2004.0,6.166666666666667,brunsre01w,Forward,181.0,us,Rebekkah Brunson
437,1982-06-11,Connecticut,1.0,2004.0,6.0,tauradi01w,Guard,163.0,us,Diana Taurasi
438,1981-09-21,Purdue,13.0,2004.0,5.833333333333333,wrighsh01w,Forward,155.0,,Shereka Wright
439,1982-03-13,Kansas State,6.0,2004.0,6.416666666666667,ohldeni01w,Forward-Center,189.0,us,Nicole Ohlde
440,1982-03-10,Tennessee,20.0,2004.0,5.916666666666667,buttsta01w,Forward,155.0,,Tasha Butts
441,1980-07-01,Tulane,,,6.25,slauggw01w,Forward,181.0,,Gwen Slaughter
442,1982-06-22,Stanford,3.0,2004.0,6.166666666666667,powelni01w,Forward,170.0,us,Nicole Powell
443,1982-02-02,Penn State,18.0,2004.0,6.0,mazzake01w,Guard,155.0,us,Kelly Mazzante
444,1980-04-03,Louisiana State,20.0,2003.0,5.916666666666667,whitede01w,Forward,180.0,,DeTrina White
445,1982-02-15,Arkansas,5.0,2004.0,6.25,chrissh01w,Guard,192.0,us,Shameka Christon
446,1982-08-27,USC,9.0,2004.0,6.166666666666667,hoffmeb01w,Forward,215.0,us,Ebony Hoffman
447,1982-05-09,Minnesota,4.0,2004.0,5.75,whaleli01w,Guard,170.0,us,Lindsay Whalen
448,1982-07-10,Duquesne,29.0,2004.0,5.833333333333333,futreca01w,Guard,154.0,,Candace Futrell
449,1982-04-16,Penn State,16.0,2004.0,6.083333333333333,brungje01w,Forward,165.0,,Jessica Brungo
450,1981-02-10,Auburn,,,6.0,willile01w,Forward,200.0,,Le'coe Willingham
451,1982-03-29,George Mason,,,5.833333333333333,derevje01w,Guard,140.0,,Jennifer Derevjanik
452,1982-06-29,Boston College,33.0,2004.0,5.666666666666667,jacobam01w,Guard,152.0,us,Amber Jacobs
453,1981-12-06,Duke,11.0,2004.0,6.416666666666667,tilliic01w,Forward-Center,165.0,,Iciss Tillis
454,1982-03-25,Houston,8.0,2004.0,5.75,jonesch01w,Guard,150.0,us,Chandi Jones
455,1982-08-14,Georgia,12.0,2004.0,6.333333333333333,thomach01w,Forward-Center,198.0,,Christi Thomas
456,1982-07-19,Louisiana State,25.0,2004.0,5.75,hodgedo01w,Guard,160.0,us,Doneeka Lewis
457,1980-09-30,,,,6.0,mascira01w,Forward,169.0,,Raffaella Masciadri
458,1979-05-24,,,,6.083333333333333,macchla01w,Forward,169.0,,Laura Macchi
459,1980-03-24,UCLA,,,5.75,grecomi01w,Guard,145.0,,Michelle Greco
460,1982-05-14,Duke,2.0,2004.0,5.916666666666667,beardal01w,Guard-Forward,160.0,us,Alana Beard
461,1981-01-11,NC State,15.0,2004.0,6.25,choneka01w,Center,180.0,,Kaayla Chones
462,1982-01-21,Texas,37.0,2004.0,6.083333333333333,stephst01w,Center,205.0,,Stacy Stephens
463,1982-01-11,Texas A&M,34.0,2004.0,5.75,willito01w,Guard,145.0,,Toccara Williams
464,1982-06-05,Florida,7.0,2004.0,6.333333333333333,haydeva01w,Center,240.0,us,Vanessa Hayden
465,1981-05-20,UC Santa Barbara,26.0,2004.0,6.666666666666667,tayloli01w,Center,200.0,us,Lindsay Taylor
466,1982-01-09,,,,5.916666666666667,mendigi01w,Guard,174.0,,Giuliana Mendiola
467,1982-08-12,Tennessee,14.0,2004.0,6.333333333333333,robinas01w,Center,180.0,,Ashley Robinson
468,1976-11-28,,,,5.833333333333333,sanchis01w,Guard,152.0,es,Isabel Sanchez
469,1982-06-21,Louisiana Tech,17.0,2004.0,6.166666666666667,carteam01w,Forward,179.0,,Amisha Carter
470,1982-06-29,,,,6.333333333333333,bjorkte01w,Center,175.0,,Tera Bjorklund
471,1979-08-23,Louisiana Tech,19.0,2004.0,6.166666666666667,friertr01w,Forward,186.0,,Trina Frierson
472,1982-11-28,Old Dominion,,,6.166666666666667,cokermo01w,Forward-Center,180.0,,Monique Coker
473,1982-02-23,Texas Tech,35.0,2004.0,5.666666666666667,perkiji01w,Guard,165.0,,Jia Perkins
474,1982-09-06,Louisiana State,6.0,2005.0,5.25,johnste01w,Guard,142.0,us,Temeka Johnson
475,1982-05-13,Kansas State,,,5.666666666666667,koehnla01w,Guard,145.0,us,Laurie Koehn
476,1982-11-03,Minnesota,1.0,2005.0,6.166666666666667,mccarja01w,Forward-Center,225.0,us,Janel McCarville
477,1981-03-12,Texas,31.0,2005.0,5.5,careyja01w,Guard,135.0,,Jamie Carey
478,1983-02-18,Georgia,7.0,2005.0,6.5,braxtka01w,Center-Forward,225.0,us,Kara Braxton
479,1983-02-17,Rutgers,22.0,2005.0,5.916666666666667,newtoch01w,Guard,154.0,,Chelsea Newton
480,1981-06-03,,,,5.916666666666667,miaomi01w,Guard,154.0,cn,Miao Lijie
481,1981-01-10,,,,5.916666666666667,snellbe01w,Guard,165.0,au,Belinda Snell
482,1983-07-21,Illinois,18.0,2005.0,6.0,willian01w,Guard,149.0,,Angelina Williams
483,1982-02-23,Texas Christian,3.0,2005.0,6.25,irvinsa01w,Forward,185.0,us,Sandora Irvin
484,1983-09-20,Houston,5.0,2005.0,6.416666666666667,lyttlsa01w,Forward,175.0,vc,Sancho Lyttle
485,1982-07-19,Florida State,15.0,2005.0,5.916666666666667,hodgero01w,Guard,165.0,us,Roneeka Hodges
486,1982-11-17,Liberty,8.0,2005.0,6.666666666666667,matteka01w,Center,240.0,us,Katie Mattera
487,1982-12-16,Kansas State,4.0,2005.0,5.916666666666667,weckeke01w,Forward,172.0,,Kendra Wecker
488,1983-08-09,Tennessee,14.0,2005.0,6.166666666666667,elysh01w,Forward,182.0,,Shyra Ely-Gash
489,1980-04-12,Valparaiso,,,6.416666666666667,nieuwma01w,Center,180.0,,Marlous Nieuwveen
490,1983-11-29,Penn State,12.0,2005.0,5.916666666666667,wrighta01w,Guard,166.0,us,Tanisha Wright
491,1976-12-08,,,,5.833333333333333,zarafr01w,Guard,146.0,,Francesca Zara
492,1982-09-27,Mississippi State,2.0,2005.0,5.583333333333333,whiteta01w,Guard,154.0,us,Tan White
493,1983-09-18,West Virginia,16.0,2005.0,5.5,paigeyo01w,Guard,147.0,,Yolanda Paige
494,1979-05-14,,,,5.5,lawsoed01w,Guard,130.0,fr,Edwige Lawson-Wade
495,1983-06-17,Michigan State,9.0,2005.0,5.75,haynikr01w,Guard,147.0,us,Kristin Haynie
496,1982-05-31,Connecticut,25.0,2005.0,6.0,battlas01w,Forward,170.0,,Ashley Battle
497,1982-07-09,Connecticut,24.0,2005.0,6.25,mooreje01w,Forward-Center,175.0,,Jessica Moore
498,1983-08-10,UC Santa Barbara,11.0,2005.0,6.166666666666667,mannkr01w,Forward,180.0,us,Kristen Mann
499,1983-03-26,Notre Dame,17.0,2005.0,6.083333333333333,batteja01w,Forward,163.0,,Jacqueline Batteast
500,1981-10-06,Vanderbilt,22.0,2004.0,6.25,bennije01w,Forward,185.0,,Jenni Benningfield
